shop_name,sizang_name,sangga_name,shop_address,shop_phone,product_unique_id,product_create_at,product_category_1,product_category_2,product_category_3,product_name,product_maxrate,product_fabric,product_made,product_is_unit,product_price,product_color,product_size,product_fitting,product_thickness,product_elasticity,product_seethrough,product_lining,product_gloss,product_touch,product_banding,product_image_url,product_link
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7144260,2023-03-12,여성,탑,니트,T에리포켓니트(3칼라),"폴리에스터 30%,나일론 10%,아크릴 60%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,29700,"브라운,그린,블랙",FREE,부드러움,비침없음,광택없음,안감없음,기본핏,보통,없음,좋음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144260_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144260_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144260_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144260_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144260_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144260_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144260_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144260_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144260_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144260_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7144140,2023-03-13,여성,하의,스커트,하트퀼딩sk(2칼라),"폴리에스터 85%,나일론 15%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,38500,"블랙,카키","M,S",보통,기본핏,없음,안감있음,비침없음,광택없음,부드러움,보통,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144140_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144140_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144140_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144140_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144140_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144140_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144140_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144140_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144140_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144140_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7144135,2023-02-11,여성,아우터,자켓,하트퀼딩jk(2칼라),"폴리에스터 85%,나일론 15%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,68200,"카키,블랙",FREE,좋음,있음,기본핏,보통,광택없음,비침없음,부드러움,안감있음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144135_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144135_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144135_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144135_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144135_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144135_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144135_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144135_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144135_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144135_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7144134,2023-02-11,여성,기타,,슈드pt(2칼라),"코튼(면) 85%,폴리에스터 15%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,31900,"네이비,블랙",FREE,안감있음,광택없음,보통,좋음,부드러움,루즈핏,있음,비침없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144134_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144134_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144134_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144134_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144134_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144134_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144134_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144134_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144134_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144134_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7144133,2023-02-12,여성,탑,티/탑,슈드top(2칼라),"코튼(면) 85%,폴리에스터 15%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,38500,"네이비,블랙",FREE,보통,루즈핏,없음,좋음,비침없음,광택없음,부드러움,안감있음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144133_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144133_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144133_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144133_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144133_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144133_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144133_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144133_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144133_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144133_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7144131,2023-03-15,여성,하의,스커트,발렌sk(2칼라),"폴리에스터 95%,스판 5%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,41800,"브라운,블랙","M,S",안감있음,기본핏,보통,없음,비침없음,광택없음,부드러움,좋음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144131_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144131_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144131_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144131_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144131_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144131_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144131_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144131_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144131_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7144131_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7135671,2023-02-20,여성,하의,스커트,페어리sk(2칼라),나일론 100%,"드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,38500,"베이지,블랙","M,S",좋음,루즈핏,보통,없음,약간있음,비침없음,부드러움,안감있음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135671_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135671_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135671_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135671_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135671_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135671_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135671_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135671_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135671_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135671_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7135670,2023-01-29,여성,아우터,자켓,페어리jk(2칼라),나일론 100%,"드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,49500,"베이지,블랙",FREE,비침없음,약간있음,두꺼움,기본핏,부드러움,안감있음,보통,없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135670_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135670_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135670_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135670_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135670_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135670_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135670_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135670_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135670_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135670_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7135669,2023-01-29,여성,기타,,로우숏pt(2칼라),"폴리에스터 87%,레이온 11%,스판 2%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,26400,"블랙,카키","M,S",기본핏,보통,없음,광택없음,안감있음,부드러움,비침없음,보통,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135669_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135669_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135669_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135669_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135669_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135669_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135669_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135669_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135669_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135669_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7135667,2023-01-26,여성,하의,스커트,프라sk(2칼라)벨트set,나일론 100%,"드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,38500,"카키,블랙","M,S",좋음,루즈핏,보통,비침없음,약간있음,안감있음,부드러움,없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135667_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135667_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135667_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135667_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135667_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135667_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135667_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135667_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135667_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135667_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7135664,2023-01-26,여성,아우터,코트,로직코트(2칼라),"폴리에스터 50%,레이온 10%,울(모) 40%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,86900,"브라운,블랙",FREE,두꺼움,루즈핏,없음,보통,비침없음,광택없음,부드러움,안감있음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135664_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135664_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135664_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135664_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135664_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135664_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135664_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135664_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135664_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7135664_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7131171,2023-01-26,여성,기타,,트윈코듀pt(2칼라),코튼(면) 100%,"드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,41800,"핑크,블랙","M,S",없음,광택없음,루즈핏,안감있음,보통,부드러움,비침없음,보통,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131171_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131171_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131171_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131171_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131171_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131171_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131171_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131171_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131171_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131171_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7131169,2023-01-25,여성,탑,셔츠/남방,트윈코듀nb(2칼라),코튼(면) 100%,"드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,31900,"블랙,핑크",FREE,보통,광택없음,없음,부드러움,보통,기본핏,안감없음,비침없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131169_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131169_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131169_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131169_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131169_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131169_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131169_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131169_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131169_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131169_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7131155,2023-01-26,여성,탑,니트,밍크가디건(3칼라),"폴리에스터 35%,아크릴 55%,밍크 10%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,38500,"핑크,민트,아이보리,아이",FREE,보통,안감없음,부드러움,기본핏,보통,광택없음,비침없음,없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131155_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131155_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131155_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131155_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131155_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131155_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131155_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131155_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131155_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7131155_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7130254,2023-01-27,여성,아우터,자켓,뉴욕무스탕(2칼라),폴리우레탄 100%,"드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,97900,"브라운,블랙",FREE,안감있음,비침없음,약간있음,보통,두꺼움,루즈핏,없음,보통,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130254_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130254_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130254_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130254_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130254_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130254_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130254_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130254_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130254_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130254_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7130243,2023-01-15,여성,아우터,자켓,어반퍼jk(2칼라),"아크릴 55%,울(모) 25%,폴리에스터 20%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,93500,"그레이,베이지",FREE,루즈핏,두꺼움,안감있음,부드러움,없음,광택없음,비침없음,보통,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130243_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130243_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130243_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130243_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130243_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130243_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130243_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130243_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130243_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130243_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7130146,2023-01-15,여성,아우터,자켓,뉴욕무스탕(2칼라),폴리우레탄 100%,"드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,97900,"블랙,브라운",FREE,약간있음,안감있음,부드러움,보통,없음,비침없음,두꺼움,루즈핏,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130146_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130146_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130146_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130146_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130146_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130146_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130146_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130146_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130146_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7130146_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7120877,2023-02-05,여성,아우터,자켓,세무즈jk(2칼라),"폴리에스터 70%,나일론 30%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,62700,"브라운,블루",FREE,부드러움,없음,보통,광택없음,두꺼움,기본핏,안감있음,비침없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120877_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120877_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120877_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120877_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120877_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120877_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120877_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120877_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120877_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120877_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7120875,2023-02-05,여성,하의,스커트,에나멜sk(2칼라),폴리우레탄 100%,"드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,52800,"와인,블랙",FREE,비침없음,보통,보통,있음,루즈핏,광택있음,안감있음,부드러움,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120875_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120875_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120875_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120875_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120875_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120875_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120875_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120875_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120875_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120875_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7120872,2023-01-14,여성,탑,니트,스노우라운드니트(2칼라),"울(모) 50%,나일론 45%,키드모헤어 5%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,30800,"아이,블루",FREE,비침없음,광택없음,두꺼움,기본핏,좋음,부드러움,안감없음,없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120872_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120872_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120872_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120872_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120872_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120872_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120872_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120872_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120872_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120872_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7120871,,여성,탑,티/탑,스노우바라클라바(2칼라),"울(모) 55%,나일론 40%,키드모헤어 5%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,18700,"블루,아이",FREE,기본핏,보통,안감없음,부드러움,광택없음,비침없음,좋음,없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120871_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120871_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120871_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120871_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120871_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120871_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120871_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120871_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120871_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120871_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7120870,2023-02-12,여성,아우터,자켓,레벨퍼jk(2칼라),"아크릴 50%,폴리에스터 50%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,86900,"아이,베이지",FREE,보통,비침없음,광택없음,없음,부드러움,안감있음,두꺼움,기본핏,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120870_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120870_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120870_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120870_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120870_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120870_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120870_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120870_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120870_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7120870_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7113054,2023-02-05,여성,하의,스커트,킹덤랩체크sk(2칼라),"폴리에스터 70%,레이온 15%,울(모) 15%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,38500,"차콜,네이비",FREE,보통,안감있음,보통,루즈핏,없음,비침없음,광택없음,부드러움,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7113054_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7113054_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7113054_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7113054_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7113054_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7113054_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7113054_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7113054_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7113054_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7113054_9.png",https://www.linkshops.com/tnc_theot
