shop_name,sizang_name,sangga_name,shop_address,shop_phone,product_unique_id,product_create_at,product_category_1,product_category_2,product_category_3,product_name,product_maxrate,product_fabric,product_made,product_is_unit,product_price,product_color,product_size,product_fitting,product_thickness,product_elasticity,product_seethrough,product_lining,product_gloss,product_touch,product_banding,product_image_url,product_link
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7304169,,여성,하의,스커트,D링sk(2칼라)합포작업,폴리에스터 100%,"드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,38500,"블랙,소라","M,S",기본핏,보통,좋음,비침없음,안감있음,광택있음,부드러움,없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7304169_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7304169_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7304169_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7304169_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7304169_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7304169_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7304169_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7304169_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7304169_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7304169_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7225895,2023-05-01,여성,기타,,베이뷔스티에(2칼라),"폴리에스터 80%,레이온 16%,스판 4%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,28600,"블랙,베이지",FREE,기본핏,얇음,좋음,비침없음,안감있음,광택없음,부드러움,없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7225895_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7225895_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7225895_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7225895_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7225895_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7225895_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7225895_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7225895_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7225895_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7225895_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,6735581,2023-05-01,여성,탑,티/탑,바스티top(2칼라),"폴리에스터 82%,레이온 13%,스판 5%",,한국,낱장 가능,31900,"그레이,블랙",Free,기본핏,얇음,좋음,비침없음,안감있음,광택없음,부드러움,없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6735581_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6735581_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6735581_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6735581_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6735581_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6735581_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6735581_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6735581_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6735581_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6735581_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7225894,2023-05-01,여성,기타,,베이pt(2칼라),"폴리에스터 80%,레이온 16%,스판 4%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,35200,"베이지,블랙","M,S",기본핏,얇음,좋음,비침없음,안감있음,광택없음,부드러움,없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7225894_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7225894_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7225894_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7225894_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7225894_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7225894_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7225894_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7225894_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7225894_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7225894_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7249646,2023-05-01,여성,기타,,뮤뮤pt(2칼라),"폴리에스터 95%,스판 5%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,36300,"블랙,그레이","M,S",기본핏,보통,좋음,비침없음,안감있음,광택없음,부드러움,없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7249646_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7249646_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7249646_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7249646_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7249646_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7249646_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7249646_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7249646_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7249646_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7249646_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,6786516,2023-05-01,여성,탑,블라우스,아메리bl(2칼라),코튼(면) 100%,드라이클리닝 전용,한국,낱장 가능,28600,"블랙,아이",FREE,기본핏,얇음,보통,비침없음,안감없음,광택없음,보통,없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6786516_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6786516_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6786516_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6786516_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6786516_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6786516_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6786516_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6786516_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6786516_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6786516_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,6840807,2023-05-01,여성,하의,스커트,미라클sk(2칼라),"폴리에스터 80%,린넨(마) 5%,레이온 15%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,30800,"오트베이지,핑크","S,M",보통,기본핏,보통,안감있음,비침없음,얇음,광택없음,없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6840807_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6840807_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6840807_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6840807_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6840807_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6840807_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6840807_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6840807_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6840807_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6840807_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,6840803,2023-05-01,여성,아우터,자켓,미라클jk(2칼라),"폴리에스터 80%,레이온 15%,린넨(마) 5%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,52800,"빨강,오트베이지,핑크",FREE,비침없음,안감없음,루즈핏,보통,보통,광택없음,얇음,없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6840803_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6840803_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6840803_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6840803_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6840803_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6840803_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6840803_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6840803_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6840803_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6840803_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7193070,2023-05-01,여성,드레스,원피스,메이슨ops(2칼라),"폴리에스터 96%,스판 4%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,31900,"핑크,블랙",FREE,기본핏,보통,보통,비침없음,안감있음,광택없음,부드러움,없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7193070_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7193070_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7193070_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7193070_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7193070_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7193070_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7193070_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7193070_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7193070_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7193070_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7193065,2023-05-01,여성,탑,니트,르로이홀터니트(2칼라),"코튼(면) 55%,나일론 15%,아크릴 30%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,22000,"그린,민트",FREE,기본핏,보통,좋음,비침없음,안감없음,광택없음,보통,없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7193065_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7193065_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7193065_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7193065_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7193065_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7193065_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7193065_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7193065_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7193065_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7193065_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7260686,2023-05-01,여성,기타,,배틀카고pt(2칼라),"코튼(면) 40%,레이온 60%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,49500,"베이지,아이","M,S",루즈핏,보통,보통,비침없음,안감없음,광택없음,부드러움,없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7260686_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7260686_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7260686_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7260686_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7260686_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7260686_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7260686_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7260686_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7260686_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7260686_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7260681,2023-05-01,여성,탑,티/탑,라이크t(3칼라),"폴리에스터 92%,스판 8%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,18700,"베이지,아이,블랙",FREE,기본핏,얇음,좋음,약간있음,안감없음,광택없음,부드러움,없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7260681_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7260681_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7260681_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7260681_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7260681_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7260681_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7260681_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7260681_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7260681_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7260681_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7183217,2023-05-01,여성,탑,니트,스칼럽니트(3칼라),코튼(면) 100%,"드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,20900,"블루,블랙,아이",FREE,기본핏,보통,좋음,비침없음,안감없음,광택없음,부드러움,있음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7183217_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7183217_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7183217_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7183217_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7183217_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7183217_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7183217_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7183217_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7183217_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7183217_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7271286,2023-05-01,여성,아우터,가디건,엘리스set(3칼라),아크릴 100%,"드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,44000,"그레이,블랙,아이",FREE,루즈핏,얇음,보통,비침없음,안감없음,광택없음,보통,없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271286_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271286_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271286_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271286_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271286_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271286_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271286_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271286_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271286_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271286_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7271285,2023-05-01,여성,탑,니트,엘리스드레이프(3칼라),아크릴 100%,"드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,18700,"아이,블랙,그레이",FREE,기본핏,얇음,보통,비침없음,안감없음,광택없음,보통,없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271285_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271285_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271285_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271285_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271285_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271285_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271285_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271285_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271285_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271285_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7271280,2023-05-01,여성,아우터,가디건,엘리스가디건(3칼라),아크릴 100%,"드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,27500,"그레이,블랙,아이",FREE,루즈핏,얇음,좋음,비침있음,안감없음,광택없음,보통,없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271280_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271280_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271280_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271280_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271280_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271280_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271280_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271280_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271280_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271280_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7215766,2023-05-01,여성,드레스,원피스,주얼리트위드ops(2칼라),"코튼(면) 55%,폴리에스터 10%,레이온 35%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,63800,"아이,핑크",FREE,기본핏,보통,보통,비침없음,안감있음,광택없음,부드러움,없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7215766_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7215766_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7215766_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7215766_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7215766_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7215766_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7215766_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7215766_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7215766_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7215766_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7281489,2023-05-01,여성,탑,티/탑,코너top(2칼라),"폴리에스터 72%,레이온 23%,스판 5%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,24200,"블랙,베이지",FREE,슬림핏,얇음,좋음,비침없음,안감없음,광택없음,부드러움,없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7281489_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7281489_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7281489_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7281489_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7281489_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7281489_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7281489_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7281489_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7281489_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7281489_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7281488,2023-05-01,여성,기타,,코너pt(2칼라),"폴리에스터 72%,레이온 23%,스판 5%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,49500,"베이지,블랙","M,S",루즈핏,보통,좋음,비침없음,안감있음,광택없음,부드러움,없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7281488_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7281488_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7281488_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7281488_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7281488_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7281488_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7281488_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7281488_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7281488_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7281488_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7271275,2023-05-01,여성,하의,스커트,바바라트위드sk(2칼라),"코튼(면) 55%,폴리에스터 35%,레이온 10%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,42900,"아이,소라","M,S",루즈핏,보통,보통,비침없음,안감있음,광택없음,부드러움,없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271275_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271275_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271275_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271275_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271275_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271275_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271275_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271275_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271275_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7271275_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,6053942,2023-05-01,여성,아우터,자켓,썸머코코jk(2칼라),폴리에스터 100%,,한국,낱장 가능,33000,"아이,블루",Free,,,,,,,,,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6053942_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6053942_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6053942_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6053942_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6053942_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6053942_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6053942_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6053942_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6053942_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6053942_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,6053949,2023-05-01,여성,하의,스커트,썸머코코sk(2칼라),폴리에스터 100%,,한국,낱장 가능,33000,"아이,블루","S,M",,,,,,,,,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6053949_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6053949_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6053949_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6053949_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6053949_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6053949_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6053949_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6053949_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6053949_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/6053949_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7315538,2023-05-01,여성,탑,티/탑,오번나시(2칼라),"코튼(면) 72%,레이온 28%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,14300,"브라운,아이",FREE,기본핏,얇음,좋음,비침없음,안감없음,광택없음,부드러움,없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7315538_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7315538_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7315538_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7315538_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7315538_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7315538_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7315538_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7315538_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7315538_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7315538_9.png",https://www.linkshops.com/tnc_theot
티엔씨,동대문,Theot,B1 G 27,02-2117-4166,7315532,2023-05-01,여성,탑,티/탑,Rn단가라(2칼라),"레이온 65%,나일론 35%","드라이클리닝 전용,세탁기 사용 가능",한국,낱장 가능,25300,"소라,아이",FREE,기본핏,얇음,좋음,비침없음,안감없음,광택없음,부드러움,없음,"https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7315532_0.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7315532_1.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7315532_2.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7315532_3.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7315532_4.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7315532_5.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7315532_6.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7315532_7.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7315532_8.png,https://sokodress.s3.ap-northeast-2.amazonaws.com/products_image2/7315532_9.png",https://www.linkshops.com/tnc_theot
